#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18811,188,144.15,146.4,12,1,51,0,0,0,0,0.11778,0,0,0,0,0,0,0.804,0,0,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,0.9045,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,53.333,0,0,0,0,0,0
18811,188,146.4,148.65,14,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0
18811,188,151.1,153.35,9,1,53,0,0,0,0,0,0,0,0,0.65244,0,0,0,0,0,0,0.34756,0,0,0,0,0,0,0,0,0,0,1.468,0,0,0,0,0,0,0.782,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,0
18811,188,153.35,155.6,13,1,54,0,0,0.27733,0,0,0,0,0,0.064889,0,0,0,0.58533,0,0,0,0,0,0,0,0.624,0,0,0,0,0,0.146,0,0,0,1.317,0,0,0,0,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0,26.667,0,0,0,0,0
18811,188,155.6,157.85,3,1,55,0,0,0.43778,0,0,0,0,0,0,0,0,0,0.11556,0,0,0.27422,0,0,0,0,0.985,0,0,0,0,0,0,0,0,0,0.26,0,0,0.617,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0
18811,188,157.85,160.1,16,1,56,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0.85867,0,0,0,0,0.279,0,0,0,0,0,0,0,0,0,0,0,0,1.932,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0
18811,188,162.55,164.8,5,1,57,0,0,0,0,0.74133,0,0,0,0,0,0.10978,0,0,0,0.074667,0,0,0,0,0,0,0,0.834,0,0,0,0,0,0.247,0,0,0,0.168,0,0,0,0,0,0,0,53.333,0,0,0,0,0,26.667,0,0,0,26.667,0,0,0
18811,188,164.8,167.05,10,1,58,0,0,0,0,0,0,0,0,0,0.55244,0.19956,0,0,0,0.16756,0,0,0,0,0,0,0,0,0,0,0,0,1.243,0.449,0,0,0,0.1885,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0,0,53.333,0,0,0
18811,188,167.05,169.3,15,1,59,0,0,0,0,0,0,0,0,0,0.22978,0,0,0,0,0.71778,0,0,0,0,0,0,0,0,0,0,0,0,0.517,0,0,0,0,0.8075,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,53.333,0,0,0
18811,188,169.3,171.55,11,1,60,0,0,0,0,0,0,0,0,0,0,0.70622,0,0,0,0.13111,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589,0,0,0,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,26.667,0,0,0
